id_zmienna;zmienna;id_przekroj;nazwa_przekroj;id_jednostka_terytorialna;jednostka_terytorialna;id_typ_informacji;typ_informacji;id_wymiar_2;nazwa_wymiar_2;id_pozycja_2;nazwa_pozycja_2;id_wymiar_3;nazwa_wymiar_3;id_pozycja_3;nazwa_pozycja_3;id_wymiar_4;nazwa_wymiar_4;id_pozycja_4;nazwa_pozycja_4;id_wymiar_5;nazwa_wymiar_5;id_pozycja_5;nazwa_pozycja_5;id_wymiar_6;nazwa_wymiar_6;id_pozycja_6;nazwa_pozycja_6;id_wymiar_7;nazwa_wymiar_7;id_pozycja_7;nazwa_pozycja_7;id_wymiar_8;nazwa_wymiar_8;id_pozycja_8;nazwa_pozycja_8;id_wymiar_9;nazwa_wymiar_9;id_pozycja_9;nazwa_pozycja_9;id_okres;id_daty;opis_okres;wartosc;id_braku_wartosci;oznaczenie_braku_wartosci;nazwa_braku_wartosci;id_tajnosci;oznaczenie_tajnosci;nazwa_tajnosci;id_flaga;oznaczenie_flagi;nazwa_flaga;notka
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;1999;1999 ;0.68;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2000;2000 ;0.64;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2001;2001 ;0.62;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2002;2002 ;0.56;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2003;2003 ;0.54;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2004;2004 ;0.55;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2005;2005 ;0.56;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2006;2006 ;0.55;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2007;2007 ;0.56;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2008;2008 ;0.6;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2009;2009 ;0.66;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2010;2010 ;0.72;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2011;2011 ;0.75;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2012;2012 ;0.88;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2013;2013 ;0.88;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2014;2014 ;0.94;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
407;Nakłady wewnętrzne na działalność badawczą i rozwojową w relacji do produktu krajowego brutto;58;"Polska, województwa; Sektory wykonawcze";33617;POLSKA;95;[%];21;Sektory wykonawcze;660892;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282;2015;2015 ;1;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
